X0,fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality
1173,9.700000,0.420000,0.460000,2.100000,0.074000,5.000000,16.000000,0.996490,3.270000,0.740000,12.300000,6
1174,7.600000,0.360000,0.310000,1.700000,0.079000,26.000000,65.000000,0.997160,3.460000,0.620000,9.500000,6
1175,7.600000,0.360000,0.310000,1.700000,0.079000,26.000000,65.000000,0.997160,3.460000,0.620000,9.500000,6
1176,6.500000,0.610000,0.000000,2.200000,0.095000,48.000000,59.000000,0.995410,3.610000,0.700000,11.500000,6
1177,6.500000,0.880000,0.030000,5.600000,0.079000,23.000000,47.000000,0.995720,3.580000,0.500000,11.200000,4
1178,7.100000,0.660000,0.000000,2.400000,0.052000,6.000000,11.000000,0.993180,3.350000,0.660000,12.700000,7
1179,5.600000,0.915000,0.000000,2.100000,0.041000,17.000000,78.000000,0.993460,3.680000,0.730000,11.400000,5
1180,8.200000,0.350000,0.330000,2.400000,0.076000,11.000000,47.000000,0.995990,3.270000,0.810000,11.000000,6
1181,8.200000,0.350000,0.330000,2.400000,0.076000,11.000000,47.000000,0.995990,3.270000,0.810000,11.000000,6
1182,9.800000,0.390000,0.430000,1.650000,0.068000,5.000000,11.000000,0.994780,3.190000,0.460000,11.400000,5
1183,10.200000,0.400000,0.400000,2.500000,0.068000,41.000000,54.000000,0.997540,3.380000,0.860000,10.500000,6
1184,6.800000,0.660000,0.070000,1.600000,0.070000,16.000000,61.000000,0.995720,3.290000,0.600000,9.300000,5
1185,6.700000,0.640000,0.230000,2.100000,0.080000,11.000000,119.000000,0.995380,3.360000,0.700000,10.900000,5
1186,7.000000,0.430000,0.300000,2.000000,0.085000,6.000000,39.000000,0.993460,3.330000,0.460000,11.900000,6
1187,6.600000,0.800000,0.030000,7.800000,0.079000,6.000000,12.000000,0.996300,3.520000,0.500000,12.200000,5
1188,7.000000,0.430000,0.300000,2.000000,0.085000,6.000000,39.000000,0.993460,3.330000,0.460000,11.900000,6
1189,6.700000,0.640000,0.230000,2.100000,0.080000,11.000000,119.000000,0.995380,3.360000,0.700000,10.900000,5
1190,8.800000,0.955000,0.050000,1.800000,0.075000,5.000000,19.000000,0.996160,3.300000,0.440000,9.600000,4
1191,9.100000,0.400000,0.570000,4.600000,0.080000,6.000000,20.000000,0.996520,3.280000,0.570000,12.500000,6
1192,6.500000,0.885000,0.000000,2.300000,0.166000,6.000000,12.000000,0.995510,3.560000,0.510000,10.800000,5
1193,7.200000,0.250000,0.370000,2.500000,0.063000,11.000000,41.000000,0.994390,3.520000,0.800000,12.400000,7
1194,6.400000,0.885000,0.000000,2.300000,0.166000,6.000000,12.000000,0.995510,3.560000,0.510000,10.800000,5
1195,7.000000,0.745000,0.120000,1.800000,0.114000,15.000000,64.000000,0.995880,3.220000,0.590000,9.500000,6
1196,6.200000,0.430000,0.220000,1.800000,0.078000,21.000000,56.000000,0.996330,3.520000,0.600000,9.500000,6
1197,7.900000,0.580000,0.230000,2.300000,0.076000,23.000000,94.000000,0.996860,3.210000,0.580000,9.500000,6
1198,7.700000,0.570000,0.210000,1.500000,0.069000,4.000000,9.000000,0.994580,3.160000,0.540000,9.800000,6
1199,7.700000,0.260000,0.260000,2.000000,0.052000,19.000000,77.000000,0.995100,3.150000,0.790000,10.900000,6
1200,7.900000,0.580000,0.230000,2.300000,0.076000,23.000000,94.000000,0.996860,3.210000,0.580000,9.500000,6
1201,7.700000,0.570000,0.210000,1.500000,0.069000,4.000000,9.000000,0.994580,3.160000,0.540000,9.800000,6
1202,7.900000,0.340000,0.360000,1.900000,0.065000,5.000000,10.000000,0.994190,3.270000,0.540000,11.200000,7
1203,8.600000,0.420000,0.390000,1.800000,0.068000,6.000000,12.000000,0.995160,3.350000,0.690000,11.700000,8
1204,9.900000,0.740000,0.190000,5.800000,0.111000,33.000000,76.000000,0.998780,3.140000,0.550000,9.400000,5
1205,7.200000,0.360000,0.460000,2.100000,0.074000,24.000000,44.000000,0.995340,3.400000,0.850000,11.000000,7
1206,7.200000,0.360000,0.460000,2.100000,0.074000,24.000000,44.000000,0.995340,3.400000,0.850000,11.000000,7
1207,7.200000,0.360000,0.460000,2.100000,0.074000,24.000000,44.000000,0.995340,3.400000,0.850000,11.000000,7
1208,9.900000,0.720000,0.550000,1.700000,0.136000,24.000000,52.000000,0.997520,3.350000,0.940000,10.000000,5
1209,7.200000,0.360000,0.460000,2.100000,0.074000,24.000000,44.000000,0.995340,3.400000,0.850000,11.000000,7
1210,6.200000,0.390000,0.430000,2.000000,0.071000,14.000000,24.000000,0.994280,3.450000,0.870000,11.200000,7
1211,6.800000,0.650000,0.020000,2.100000,0.078000,8.000000,15.000000,0.994980,3.350000,0.620000,10.400000,6
1212,6.600000,0.440000,0.150000,2.100000,0.076000,22.000000,53.000000,0.995700,3.320000,0.620000,9.300000,5
1213,6.800000,0.650000,0.020000,2.100000,0.078000,8.000000,15.000000,0.994980,3.350000,0.620000,10.400000,6
1214,9.600000,0.380000,0.420000,1.900000,0.071000,5.000000,13.000000,0.996590,3.150000,0.750000,10.500000,6
1215,10.200000,0.330000,0.460000,1.900000,0.081000,6.000000,9.000000,0.996280,3.100000,0.480000,10.400000,6
1216,8.800000,0.270000,0.460000,2.100000,0.095000,20.000000,29.000000,0.994880,3.260000,0.560000,11.300000,6
1217,7.900000,0.570000,0.310000,2.000000,0.079000,10.000000,79.000000,0.996770,3.290000,0.690000,9.500000,6
1218,8.200000,0.340000,0.370000,1.900000,0.057000,43.000000,74.000000,0.994080,3.230000,0.810000,12.000000,6
1219,8.200000,0.400000,0.310000,1.900000,0.082000,8.000000,24.000000,0.996000,3.240000,0.690000,10.600000,6
1220,9.000000,0.390000,0.400000,1.300000,0.044000,25.000000,50.000000,0.994780,3.200000,0.830000,10.900000,6
1221,10.900000,0.320000,0.520000,1.800000,0.132000,17.000000,44.000000,0.997340,3.280000,0.770000,11.500000,6
1222,10.900000,0.320000,0.520000,1.800000,0.132000,17.000000,44.000000,0.997340,3.280000,0.770000,11.500000,6
1223,8.100000,0.530000,0.220000,2.200000,0.078000,33.000000,89.000000,0.996780,3.260000,0.460000,9.600000,6
1224,10.500000,0.360000,0.470000,2.200000,0.074000,9.000000,23.000000,0.996380,3.230000,0.760000,12.000000,6
1225,12.600000,0.390000,0.490000,2.500000,0.080000,8.000000,20.000000,0.999200,3.070000,0.820000,10.300000,6
1226,9.200000,0.460000,0.230000,2.600000,0.091000,18.000000,77.000000,0.999220,3.150000,0.510000,9.400000,5
1227,7.500000,0.580000,0.030000,4.100000,0.080000,27.000000,46.000000,0.995920,3.020000,0.470000,9.200000,5
1228,9.000000,0.580000,0.250000,2.000000,0.104000,8.000000,21.000000,0.997690,3.270000,0.720000,9.600000,5
1229,5.100000,0.420000,0.000000,1.800000,0.044000,18.000000,88.000000,0.991570,3.680000,0.730000,13.600000,7
1230,7.600000,0.430000,0.290000,2.100000,0.075000,19.000000,66.000000,0.997180,3.400000,0.640000,9.500000,5
1231,7.700000,0.180000,0.340000,2.700000,0.066000,15.000000,58.000000,0.994700,3.370000,0.780000,11.800000,6
1232,7.800000,0.815000,0.010000,2.600000,0.074000,48.000000,90.000000,0.996210,3.380000,0.620000,10.800000,5
1233,7.600000,0.430000,0.290000,2.100000,0.075000,19.000000,66.000000,0.997180,3.400000,0.640000,9.500000,5
1234,10.200000,0.230000,0.370000,2.200000,0.057000,14.000000,36.000000,0.996140,3.230000,0.490000,9.300000,4
1235,7.100000,0.750000,0.010000,2.200000,0.059000,11.000000,18.000000,0.992420,3.390000,0.400000,12.800000,6
1236,6.000000,0.330000,0.320000,12.900000,0.054000,6.000000,113.000000,0.995720,3.300000,0.560000,11.500000,4
1237,7.800000,0.550000,0.000000,1.700000,0.070000,7.000000,17.000000,0.996590,3.260000,0.640000,9.400000,6
1238,7.100000,0.750000,0.010000,2.200000,0.059000,11.000000,18.000000,0.992420,3.390000,0.400000,12.800000,6
1239,8.100000,0.730000,0.000000,2.500000,0.081000,12.000000,24.000000,0.997980,3.380000,0.460000,9.600000,4
1240,6.500000,0.670000,0.000000,4.300000,0.057000,11.000000,20.000000,0.994880,3.450000,0.560000,11.800000,4
1241,7.500000,0.610000,0.200000,1.700000,0.076000,36.000000,60.000000,0.994940,3.100000,0.400000,9.300000,5
1242,9.800000,0.370000,0.390000,2.500000,0.079000,28.000000,65.000000,0.997290,3.160000,0.590000,9.800000,5
1243,9.000000,0.400000,0.410000,2.000000,0.058000,15.000000,40.000000,0.994140,3.220000,0.600000,12.200000,6
1244,8.300000,0.560000,0.220000,2.400000,0.082000,10.000000,86.000000,0.998300,3.370000,0.620000,9.500000,5
1245,5.900000,0.290000,0.250000,13.400000,0.067000,72.000000,160.000000,0.997210,3.330000,0.540000,10.300000,6
1246,7.400000,0.550000,0.190000,1.800000,0.082000,15.000000,34.000000,0.996550,3.490000,0.680000,10.500000,5
1247,7.400000,0.740000,0.070000,1.700000,0.086000,15.000000,48.000000,0.995020,3.120000,0.480000,10.000000,5
1248,7.400000,0.550000,0.190000,1.800000,0.082000,15.000000,34.000000,0.996550,3.490000,0.680000,10.500000,5
1249,6.900000,0.410000,0.330000,2.200000,0.081000,22.000000,36.000000,0.994900,3.410000,0.750000,11.100000,6
1250,7.100000,0.600000,0.010000,2.300000,0.079000,24.000000,37.000000,0.995140,3.400000,0.610000,10.900000,6
1251,7.100000,0.600000,0.010000,2.300000,0.079000,24.000000,37.000000,0.995140,3.400000,0.610000,10.900000,6
1252,7.500000,0.580000,0.140000,2.200000,0.077000,27.000000,60.000000,0.996300,3.280000,0.590000,9.800000,5
1253,7.100000,0.720000,0.000000,1.800000,0.123000,6.000000,14.000000,0.996270,3.450000,0.580000,9.800000,5
1254,7.900000,0.660000,0.000000,1.400000,0.096000,6.000000,13.000000,0.995690,3.430000,0.580000,9.500000,5
1255,7.800000,0.700000,0.060000,1.900000,0.079000,20.000000,35.000000,0.996280,3.400000,0.690000,10.900000,5
1256,6.100000,0.640000,0.020000,2.400000,0.069000,26.000000,46.000000,0.993580,3.470000,0.450000,11.000000,5
1257,7.500000,0.590000,0.220000,1.800000,0.082000,43.000000,60.000000,0.994990,3.100000,0.420000,9.200000,5
1258,7.000000,0.580000,0.280000,4.800000,0.085000,12.000000,69.000000,0.996330,3.320000,0.700000,11.000000,6
1259,6.800000,0.640000,0.000000,2.700000,0.123000,15.000000,33.000000,0.995380,3.440000,0.630000,11.300000,6
1260,6.800000,0.640000,0.000000,2.700000,0.123000,15.000000,33.000000,0.995380,3.440000,0.630000,11.300000,6
1261,8.600000,0.635000,0.680000,1.800000,0.403000,19.000000,56.000000,0.996320,3.020000,1.150000,9.300000,5
1262,6.300000,1.020000,0.000000,2.000000,0.083000,17.000000,24.000000,0.994370,3.590000,0.550000,11.200000,4
1263,9.800000,0.450000,0.380000,2.500000,0.081000,34.000000,66.000000,0.997260,3.150000,0.580000,9.800000,5
1264,8.200000,0.780000,0.000000,2.200000,0.089000,13.000000,26.000000,0.997800,3.370000,0.460000,9.600000,4
1265,8.500000,0.370000,0.320000,1.800000,0.066000,26.000000,51.000000,0.994560,3.380000,0.720000,11.800000,6
1266,7.200000,0.570000,0.050000,2.300000,0.081000,16.000000,36.000000,0.995640,3.380000,0.600000,10.300000,6
1267,7.200000,0.570000,0.050000,2.300000,0.081000,16.000000,36.000000,0.995640,3.380000,0.600000,10.300000,6
1268,10.400000,0.430000,0.500000,2.300000,0.068000,13.000000,19.000000,0.996000,3.100000,0.870000,11.400000,6
1269,6.900000,0.410000,0.310000,2.000000,0.079000,21.000000,51.000000,0.996680,3.470000,0.550000,9.500000,6
1270,5.500000,0.490000,0.030000,1.800000,0.044000,28.000000,87.000000,0.990800,3.500000,0.820000,14.000000,8
1271,5.000000,0.380000,0.010000,1.600000,0.048000,26.000000,60.000000,0.990840,3.700000,0.750000,14.000000,6
1272,7.300000,0.440000,0.200000,1.600000,0.049000,24.000000,64.000000,0.993500,3.380000,0.570000,11.700000,6
1273,5.900000,0.460000,0.000000,1.900000,0.077000,25.000000,44.000000,0.993850,3.500000,0.530000,11.200000,5
1274,7.500000,0.580000,0.200000,2.000000,0.073000,34.000000,44.000000,0.994940,3.100000,0.430000,9.300000,5
1275,7.800000,0.580000,0.130000,2.100000,0.102000,17.000000,36.000000,0.994400,3.240000,0.530000,11.200000,6
1276,8.000000,0.715000,0.220000,2.300000,0.075000,13.000000,81.000000,0.996880,3.240000,0.540000,9.500000,6
1277,8.500000,0.400000,0.400000,6.300000,0.050000,3.000000,10.000000,0.995660,3.280000,0.560000,12.000000,4
1278,7.000000,0.690000,0.000000,1.900000,0.114000,3.000000,10.000000,0.996360,3.350000,0.600000,9.700000,6
1279,8.000000,0.715000,0.220000,2.300000,0.075000,13.000000,81.000000,0.996880,3.240000,0.540000,9.500000,6
1280,9.800000,0.300000,0.390000,1.700000,0.062000,3.000000,9.000000,0.994800,3.140000,0.570000,11.500000,7
